chr,ps,AFD,maf,bpstart,bpend
2532,6862828,0.22222200000000003,0.186,6862828,6862828
2532,5095226,0.4814810000000001,0.346,5095226,5095226
2532,5977140,0.8597319999999999,0.4260000000000001,5977140,5977140
2532,28095860,0.968085,0.33599999999999997,28095860,28095860
2532,11143277,0.25374300000000005,0.256,11143277,11143277
2532,17489580,0.022065,0.429,17489580,17489580
2532,43785006,0.978723,0.346,43785006,43785006
2532,11406923,0.3857360000000001,0.166,11406923,11406923
2532,44040424,0.989362,0.32899999999999996,44040424,44040424
2532,2608329,0.8542164,0.265,2608329,2608329
2532,10318059,0.2864459999999999,0.348,10318059,10318059
2532,10143036,0.06067799999999995,0.488,10143036,10143036
2532,6366841,0.7899925,0.23,6366841,6366841
2532,20389167,0.11820399999999998,0.269,20389167,20389167
2532,39823429,0.06737599999999999,0.189,39823429,39823429
2532,8014000,0.797872,0.265,8014000,8014000
2532,39697404,0.968085,0.29500000000000004,39697404,39697404
2532,33060953,0.07565,0.274,33060953,33060953
2532,40416455,0.3853430000000001,0.473,40416455,40416455
2532,5263994,0.989362,0.33399999999999996,5263994,5263994
2532,29176883,0.240741,0.17,29176883,29176883
2532,25181206,0.4625689,0.366,25181206,25181206
2532,28806313,0.038219,0.244,28806313,28806313
2532,11895019,0.8041769999999999,0.43999999999999995,11895019,11895019
2532,5317504,0.13908600000000004,0.288,5317504,5317504
2532,6997613,0.34397099999999997,0.249,6997613,6997613
2532,5562353,0.574074,0.313,5562353,5562353
2532,8197615,0.9259259,0.4469999999999999,8197615,8197615
2532,1352774,0.331758,0.38,1352774,1352774
2532,15517834,0.399133,0.343,15517834,15517834
2532,23792157,0.7695029999999999,0.398,23792157,23792157
2532,9210050,0.27777799999999997,0.15,9210050,9210050
2532,6907567,0.12963000000000002,0.104,6907567,6907567
2532,33669117,0.616233,0.451,33669117,33669117
2532,14742096,0.09416800000000004,0.205,14742096,14742096
2532,43591146,0.191489,0.104,43591146,43591146
2532,33582164,0.962963,0.352,33582164,33582164
2532,18437154,0.04885799999999996,0.161,18437154,18437154
2532,12645391,0.356186,0.477,12645391,12645391
2532,6806484,0.801418,0.405,6806484,6806484
2532,10293240,0.312056,0.336,10293240,10293240
2532,18128678,0.19779399999999991,0.191,18128678,18128678
2532,8743752,0.03349100000000005,0.221,8743752,8743752
2532,26237831,0.04846300000000003,0.182,26237831,26237831
2532,14078884,0.419622,0.489,14078884,14078884
2532,8887626,0.9708435,0.387,8887626,8887626
2532,33237437,0.425532,0.111,33237437,33237437
2532,9609044,0.626871,0.459,9609044,9609044
2532,33166876,0.4389280000000001,0.133,33166876,33166876
2532,8888214,0.407407,0.269,8888214,8888214
2532,5594861,0.091017,0.239,5594861,5594861
2532,4873220,0.875098,0.311,4873220,4873220
2532,5501464,0.10204899999999996,0.26,5501464,5501464
2532,11535958,0.05398000000000003,0.336,11535958,11535958
2532,4964582,0.1922780000000001,0.201,4964582,4964582
2532,5174361,0.240741,0.186,5174361,5174361
2532,21303387,0.022065,0.36,21303387,21303387
2532,30203425,0.01378999999999996,0.129,30203425,30203425
2532,12903654,0.33057500000000006,0.173,12903654,12903654
2532,15375454,0.851852,0.4260000000000001,15375454,15375454
2532,18323773,0.2029160000000001,0.244,18323773,18323773
2532,30630421,0.396375,0.136,30630421,30630421
2532,8678119,0.393617,0.14,8678119,8678119
2532,17232786,0.19976340000000004,0.14500000000000002,17232786,17232786
2532,33202650,0.20843199999999995,0.307,33202650,33202650
2532,12095366,0.248621,0.168,12095366,12095366
2532,40913398,0.4814810000000001,0.311,40913398,40913398
2532,6099601,0.8148150000000001,0.47,6099601,6099601
2532,40856442,0.52955,0.152,40856442,40856442
2532,7330266,0.03309699999999993,0.297,7330266,7330266
2532,11155783,0.26083500000000004,0.163,11155783,11155783
2532,6209888,0.8140270000000001,0.28800000000000003,6209888,6209888
2532,13869493,0.02836899999999997,0.159,13869493,13869493
2532,21643694,0.210401,0.33599999999999997,21643694,21643694
2532,16809623,0.4499603999999999,0.247,16809623,16809623
2532,22482468,0.14814799999999995,0.113,22482468,22482468
2532,27707165,0.03861300000000001,0.23,27707165,27707165
2532,7349728,0.388889,0.339,7349728,7349728
2532,32234040,0.23010299999999995,0.106,32234040,32234040
2532,23737090,0.06855800000000001,0.182,23737090,23737090
2532,43413476,0.18518500000000004,0.193,43413476,43413476
2532,6912946,0.04452400000000001,0.127,6912946,6912946
2532,9326056,0.16390800000000005,0.127,9326056,9326056
2532,13091966,0.04137100000000005,0.228,13091966,13091966
2532,1442846,0.670213,0.168,1442846,1442846
2532,1361688,0.3912525,0.32699999999999996,1361688,1361688
2532,19688777,0.07131600000000005,0.101,19688777,19688777
2532,2026799,0.5,0.23,2026799,2026799
2532,40409350,0.9444444,0.34099999999999997,40409350,40409350
2532,33812837,0.259259,0.129,33812837,33812837
2532,28488881,1,0.376,28488881,28488881
2532,28898628,0.17336399999999996,0.348,28898628,28898628
2532,30206363,0.4125289999999999,0.208,30206363,30206363
2532,1167668,0.452325,0.35,1167668,1167668
2532,31988077,0.327817,0.26,31988077,31988077
2532,24909637,0.22931500000000005,0.304,24909637,24909637
2532,32653223,0.470843,0.286,32653223,32653223
2532,41871737,0.3912534,0.115,41871737,41871737
2532,12596363,0.16903100000000004,0.175,12596363,12596363
2532,13673386,0.388889,0.24,13673386,13673386
2532,5552555,0.35106400000000004,0.106,5552555,5552555
2532,28044240,0.17927499999999996,0.284,28044240,28044240
2532,26342883,0.333333,0.24,26342883,26342883
2532,40942903,0.425532,0.106,40942903,40942903
2532,32367535,0.388889,0.304,32367535,32367535
2532,6162856,0.9814815,0.346,6162856,6162856
2532,24165119,0.3853430000000001,0.394,24165119,24165119
2532,6049448,0.962963,0.353,6049448,6049448
2532,10815636,0.097321,0.281,10815636,10815636
2532,33741294,0.581955,0.371,33741294,33741294
2532,701378,0.453507,0.495,701378,701378
2532,12337546,0.03073300000000001,0.249,12337546,12337546
2532,5443697,0.18518500000000004,0.184,5443697,5443697
2532,1761002,0.26162399999999997,0.212,1761002,1761002
2532,33646080,0.11111099999999996,0.15,33646080,33646080
2532,1758907,0.09259300000000004,0.129,1758907,1758907
2532,39803089,0.174547,0.129,39803089,39803089
2532,19341364,0.17966900000000008,0.216,19341364,19341364
2532,14472395,0.06343599999999994,0.108,14472395,14472395
2532,19983436,0.13632699999999998,0.189,19983436,19983436
2532,13712828,0.486604,0.334,13712828,13712828
2532,9746874,0.7663519,0.32199999999999995,9746874,9746874
2532,14940109,0.10992899999999994,0.163,14940109,14940109
2532,40019828,0.602443,0.394,40019828,40019828
2532,11939699,0.737982,0.376,11939699,11939699
2532,2651767,0.20055100000000003,0.221,2651767,2651767
2532,9765911,0.690307,0.484,9765911,9765911
2532,16821821,0.05240299999999998,0.127,16821821,16821821
2532,43790021,0.606383,0.10199999999999998,43790021,43790021
2532,29220503,0.152876,0.223,29220503,29220503
2532,28921465,0.37037,0.191,28921465,28921465
2532,5983734,0.31481499999999996,0.125,5983734,5983734
2532,780263,0.618992,0.362,780263,780263
2532,33103105,0.727344,0.47,33103105,33103105
2532,10602889,0.060284,0.145,10602889,10602889
2532,6918772,0.166667,0.148,6918772,6918772
2532,24880439,0.470843,0.186,24880439,24880439
2532,1449653,0.5,0.127,1449653,1449653
2532,30291396,0.11702100000000004,0.14,30291396,30291396
2532,6581842,0.9814815,0.355,6581842,6581842
2532,26361554,0.259259,0.111,26361554,26361554
2532,9745983,0.597321,0.466,9745983,9745983
2532,27916387,0.801418,0.417,27916387,27916387
2532,18475229,0.274231,0.382,18475229,18475229
2532,20437838,0.024428,0.104,20437838,20437838
2532,4401962,0.240741,0.127,4401962,4401962
2532,32297611,0.4444439999999999,0.36,32297611,32297611
2532,32044929,0.388495,0.102,32044929,32044929
2532,40535585,0.388889,0.207,40535585,40535585
2532,20586337,0.2368,0.106,20586337,20586337
2532,39992423,0.468085,0.159,39992423,39992423
2532,30263934,0.10283699999999996,0.194,30263934,30263934
2532,5652693,0.240741,0.102,5652693,5652693
2532,5255461,0.796296,0.394,5255461,5255461
2532,30217734,0.3857360000000001,0.157,30217734,30217734
2532,8995517,0.18518500000000004,0.122,8995517,8995517
2532,16725219,0.09653300000000008,0.366,16725219,16725219
2532,31927828,7.880000000000109e-4,0.111,31927828,31927828
2532,26454038,0.20212799999999995,0.106,26454038,26454038
2532,19718217,0.041765,0.15900000000000003,19718217,19718217
2532,8886137,0.648148,0.419,8886137,8886137
2532,7913150,0.259259,0.216,7913150,7913150
2532,12212543,0.319937,0.254,12212543,12212543
2532,19719636,0.203704,0.113,19719636,19719636
2532,43093258,0.00945600000000002,0.295,43093258,43093258
2532,8808973,0.740741,0.491,8808973,8808973
2532,21106261,0.20803800000000008,0.198,21106261,21106261
2532,4957565,0.407407,0.302,4957565,4957565
2532,19625966,0.24862070000000003,0.224,19625966,19625966
2532,18324376,0.38613,0.235,18324376,18324376
2532,7908321,1,0.35,7908321,7908321
2532,32233728,0.6304175,0.228,32233728,32233728
2532,28937508,0.13435799999999998,0.221,28937508,28937508
2532,17950231,0.01891199999999993,0.127,17950231,17950231
2532,9432176,0.8089048999999999,0.32499999999999996,9432176,9432176
2532,12896950,0.35973199999999994,0.186,12896950,12896950
2532,26618305,0.4684788999999999,0.20999999999999996,26618305,26618305
2532,44551715,0.4708435,0.18700000000000008,44551715,44551715
2532,43619347,0.648936,0.269,43619347,43619347
2532,20144690,0.12411400000000006,0.147,20144690,20144690
2532,33780835,0.259259,0.254,33780835,33780835
2532,31145518,0.12963000000000002,0.124,31145518,31145518
2532,21680350,0.30575299999999994,0.477,21680350,21680350
2532,5793784,0.05555600000000005,0.115,5793784,5793784
2532,681194,0.240741,0.205,681194,681194
2532,1143316,0.08274199999999998,0.399,1143316,1143316
2532,13276253,0.0843182,0.115,13276253,13276253
2532,15769086,0.05634340000000001,0.12,15769086,15769086
2532,44050651,0.989362,0.31599999999999995,44050651,44050651
2532,24856290,0.29038600000000003,0.30200000000000005,24856290,24856290
2532,26236717,0.272262,0.254,26236717,26236717
2532,11396831,0.12963000000000002,0.101,11396831,11396831
2532,44551544,0.489362,0.16300000000000003,44551544,44551544
2532,718164,0.31481499999999996,0.193,718164,718164
2532,10989501,0.1922780000000001,0.226,10989501,10989501
2532,25207645,0.294327,0.355,25207645,25207645
2532,35180838,0.2297089999999999,0.189,35180838,35180838
2532,9177591,0.7478334,0.34299999999999997,9177591,9177591
2532,30532832,0.7190700000000001,0.28600000000000003,30532832,30532832
2532,30702303,0.771474,0.235,30702303,30702303
2532,20399805,0.18715499999999996,0.318,20399805,20399805
2532,33057033,0.00354599999999993,0.129,33057033,33057033
2532,5548108,0.23601300000000003,0.43500000000000005,5548108,5548108
2532,39607510,0.957447,0.29200000000000004,39607510,39607510
2532,10074338,0.17178899999999997,0.191,10074338,10074338
2532,15405166,0.666667,0.466,15405166,15405166
2532,14820003,0.5878645,0.233,14820003,14820003
2532,10469012,0.29038640000000004,0.22099999999999995,10469012,10469012
2532,4458517,0.22222200000000003,0.101,4458517,4458517
2532,33281439,0.333333,0.221,33281439,33281439
2532,11909979,0.27620199999999995,0.468,11909979,11909979
2532,4980430,0.9814815,0.33699999999999997,4980430,4980430
2532,28007183,0.648148,0.373,28007183,28007183
2532,33086163,0.24231640000000004,0.16300000000000003,33086163,33086163
2532,15713492,0.08983399999999997,0.194,15713492,15713492
2532,9324405,0.12963000000000002,0.118,9324405,9324405
2532,13661509,0.36800599999999994,0.288,13661509,13661509
2532,21682143,0.060284,0.124,21682143,21682143
2532,39626029,0.703704,0.389,39626029,39626029
2532,2657766,0.2048850000000001,0.392,2657766,2657766
2532,44246410,0.989362,0.31799999999999995,44246410,44246410
2532,27669677,0.26083500000000004,0.11,27669677,27669677
2532,8206639,0.978723,0.33399999999999996,8206639,8206639
2532,6355675,0.4814810000000001,0.223,6355675,6355675
2532,8910412,0.9338064,0.375,8910412,8910412
2532,34691673,0.648148,0.443,34691673,34691673
2532,827002,0.3092990000000001,0.269,827002,827002
2532,10593143,0.128448,0.19299999999999995,10593143,10593143
2532,13948503,0.7880222,0.41,13948503,13948503
2532,7033201,0.476359,0.15,7033201,7033201
2532,15490982,0.29038600000000003,0.362,15490982,15490982
2532,5630080,0.05673700000000004,0.226,5630080,5630080
2532,21249894,0.15602899999999997,0.129,21249894,21249894
2532,32836073,0.06343599999999994,0.118,32836073,32836073
2532,36934551,0.31520899999999996,0.17,36934551,36934551
2532,28778329,0.8620958999999999,0.34299999999999997,28778329,28778329
2532,14336207,0.35185200000000005,0.247,14336207,14336207
2532,27907271,0.3699764,0.18899999999999997,27907271,27907271
2532,15248436,0.14814799999999995,0.124,15248436,15248436
2532,13185082,0.06264800000000004,0.155,13185082,13185082
2532,25548442,0.07761999999999991,0.101,25548442,25548442
2532,30227949,0.240741,0.138,30227949,30227949
2532,34456055,0.840426,0.251,34456055,34456055
2532,20050223,0.11977900000000008,0.101,20050223,20050223
2532,738720,0.22222200000000003,0.11,738720,738720
2532,31211155,0.4338059999999999,0.376,31211155,31211155
2532,34985523,1,0.30600000000000005,34985523,34985523
2532,13875507,0.962963,0.33599999999999997,13875507,13875507
2532,9941308,0.458235,0.31599999999999995,9941308,9941308
2532,9251720,0.7935380000000001,0.498,9251720,9251720
2532,6278192,0.9814815,0.345,6278192,6278192
2532,44082011,0.9338064,0.359,44082011,44082011
2532,37995838,0.16903100000000004,0.267,37995838,37995838
2532,32235260,0.09141099999999992,0.168,32235260,32235260
2532,6341181,0.9814815,0.353,6341181,6341181
2532,839854,0.85658,0.32299999999999995,839854,839854
2532,34683315,0.51576,0.36,34683315,34683315
2532,6956721,0.101655,0.14700000000000002,6956721,6956721
2532,7945474,0.962963,0.396,7945474,7945474
2532,1780643,0.415288,0.325,1780643,1780643
2532,5149056,0.22222200000000003,0.138,5149056,5149056
2532,9694667,0.278172,0.454,9694667,9694667
2532,4728720,0.29078000000000004,0.239,4728720,4728720
2532,5628976,0.22576900000000005,0.447,5628976,5628976
2532,30360133,0.661151,0.477,30360133,30360133
2532,5403205,0.12963000000000002,0.104,5403205,5403205
2532,22246555,0.097321,0.175,22246555,22246555
2532,21509724,0.165879,0.286,21509724,21509724
2532,24990174,0.166667,0.154,24990174,24990174
2532,33175054,0.5555559999999999,0.322,33175054,33175054
2532,30942527,0.618992,0.491,30942527,30942527
2532,30373136,0.803389,0.362,30373136,30373136
2532,6077602,0.190307,0.102,6077602,6077602
2532,14128309,0.354216,0.21,14128309,14128309
2532,40913787,0.9444444,0.366,40913787,40913787
2532,33256527,0.393617,0.15200000000000002,33256527,33256527
2532,27913,0.097715,0.113,27913,27913
2532,21511559,0.07958999999999994,0.456,21511559,21511559
2532,31331640,0.203704,0.184,31331640,31331640
2532,26436641,0.04964599999999997,0.343,26436641,26436641
2532,26314171,0.8065401999999999,0.36,26314171,26314171
2532,58861,0.203704,0.166,58861,58861
2532,369255,0.9523247,0.322,369255,369255
2532,32353984,0.553191,0.19799999999999995,32353984,32353984
2532,2206113,0.388889,0.30000000000000004,2206113,2206113
2532,30298524,0.168242,0.194,30298524,30298524
2532,10004592,0.633176,0.18899999999999997,10004592,10004592
2532,26337850,0.5819547,0.371,26337850,26337850
2532,23536618,0.150513,0.39,23536618,23536618
2532,10283815,0.080378,0.355,10283815,10283815
2532,43639209,0.37037,0.145,43639209,43639209
2532,6354772,0.8006305,0.226,6354772,6354772
2532,27945591,0.31481499999999996,0.189,27945591,27945591
2532,9207214,0.259259,0.131,9207214,9207214
2532,43450278,0.670213,0.21599999999999997,43450278,43450278
2532,4506838,0.22222200000000003,0.246,4506838,4506838
2532,39609863,0.9495665,0.29500000000000004,39609863,39609863
2532,2647711,0.2903859999999999,0.297,2647711,2647711
2532,4966372,0.25334899999999994,0.205,4966372,4966372
2532,4997554,0.7899925,0.27,4997554,4997554
2532,4551342,0.9814815,0.32499999999999996,4551342,4551342
2532,43942583,0.489362,0.212,43942583,43942583
2532,11923695,0.13829800000000003,0.127,11923695,11923695
2532,44609569,0.968085,0.254,44609569,44609569
2532,40365794,0.240741,0.117,40365794,40365794
2532,21049456,0.06264800000000004,0.212,21049456,21049456
2532,6996254,0.3325450000000001,0.104,6996254,6996254
2532,4329541,0.05949599999999999,0.182,4329541,4329541
2532,9969477,0.118992,0.104,9969477,9969477
2532,40792362,0.9259259,0.39,40792362,40792362
2532,34578722,0.324665,0.398,34578722,34578722
2532,30361469,0.447203,0.129,30361469,30361469
2532,5712970,0.19306599999999996,0.175,5712970,5712970
2532,930,0.19267199999999995,0.191,930,930
2532,30234847,0.5,0.405,30234847,30234847
2532,20470607,0.00669799999999998,0.175,20470607,20470607
2532,7713414,0.22222200000000003,0.201,7713414,7713414
2532,32186424,0.600473,0.366,32186424,32186424
2532,5292507,0.574074,0.325,5292507,5292507
2532,419556,0.5,0.412,419556,419556
2532,9261851,0.18479100000000004,0.186,9261851,9261851
2532,4963945,0.234831,0.182,4963945,4963945
2532,11430399,0.03664299999999998,0.11,11430399,11430399
2532,17916015,0.243105,0.182,17916015,17916015
2532,21857136,0.478723,0.228,21857136,21857136
2532,33069180,0.08431799999999989,0.154,33069180,33069180
2532,10089762,0.224587,0.108,10089762,10089762
2532,30575500,0.414894,0.189,30575500,30575500
2532,10290428,0.046099,0.27,10290428,10290428
2532,31262690,0.8806141999999999,0.304,31262690,31262690
2532,9725734,0.576044,0.443,9725734,9725734
2532,413926,0.931048,0.31999999999999995,413926,413926
